108,108,107,107,108,108,109,110,108,108,108,108,108,108,108,108,108,108,107,107,107,108,109,109,108,108,108,108,108,108,108,108,108,108,108,107,107,108,108,109,108,108,108,108,108,108,108,108,108,108,108,108,108,108,109,109,108,108,108,108,108,108,108,108,108,108,108,108,108,109,109,110,108,108,108,108,108,108,108,108,108,108,108,108,108,109,109,109,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,107,107,107,107,107,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1
108,108,109,109,110,110,111,112,111,110,110,112,113,112,112,112,108,108,109,109,110,110,111,112,112,111,111,112,113,113,112,113,108,108,109,109,110,110,111,112,111,111,111,112,113,113,113,113,108,108,109,109,110,110,111,112,111,110,110,111,112,113,113,113,108,108,109,109,110,110,111,112,111,111,111,112,113,113,113,113,108,108,109,109,110,110,111,112,111,112,113,113,114,114,114,112,108,108,109,109,110,110,111,112,112,113,114,114,114,115,113,111,108,108,109,109,110,110,111,112,111,113,114,114,114,114,113,110,108,108,109,109,110,110,111,112,113,114,114,112,112,114,115,113,108,108,109,109,110,110,111,112,114,115,114,112,112,114,114,114,108,108,109,109,110,110,111,112,114,115,114,112,112,113,114,114,108,108,109,109,110,110,111,112,113,114,114,112,112,113,113,114,108,108,109,109,110,110,111,112,111,112,112,112,112,113,113,113,108,108,109,109,110,110,111,112,110,110,111,112,113,113,113,113,108,108,109,109,110,110,111,112,111,111,111,112,113,113,113,113,108,108,109,109,110,110,111,112,113,111,111,112,113,113,113,113,1
114,114,114,114,113,113,113,113,114,114,114,114,115,115,115,115,114,114,114,114,113,113,113,113,114,114,114,114,115,115,115,115,114,114,114,114,113,113,113,113,114,114,114,114,115,115,115,115,114,114,114,114,113,113,113,113,114,114,114,114,115,115,115,115,114,114,114,114,113,113,113,113,114,114,114,114,115,115,115,115,114,114,114,114,113,113,113,113,114,114,114,114,115,115,115,115,114,114,114,114,113,113,113,113,114,114,114,114,115,115,115,115,114,114,114,114,113,113,113,113,114,114,114,114,115,115,115,115,115,114,114,114,113,113,113,113,114,114,114,114,114,114,114,114,114,114,114,113,113,113,113,113,114,114,114,114,114,114,114,114,113,113,113,113,113,113,113,113,114,114,114,114,114,114,114,114,113,113,113,113,113,113,113,114,114,114,114,114,114,114,115,115,113,113,113,113,114,114,114,114,114,114,114,114,114,114,115,115,113,113,113,114,114,114,114,114,114,114,114,114,114,114,115,115,113,113,113,114,114,114,114,114,114,114,114,114,114,115,115,115,113,113,113,114,114,114,114,114,114,114,114,114,114,115,115,115,1
114,114,114,115,115,115,115,115,116,115,115,115,115,115,115,115,114,114,114,115,115,115,115,115,116,115,115,115,115,115,115,115,114,114,114,115,115,115,115,115,116,115,115,115,115,115,115,115,114,114,115,115,115,115,115,115,116,115,115,115,115,115,115,115,114,114,115,115,115,115,115,115,116,115,115,115,115,116,115,115,114,115,115,115,115,115,115,115,116,115,115,115,116,116,116,115,115,115,115,115,115,115,115,115,115,115,115,115,116,116,116,115,115,115,115,115,115,115,115,115,115,115,115,115,116,116,116,115,114,114,114,114,115,115,115,115,116,116,116,116,116,116,116,116,114,114,114,114,115,115,115,115,116,116,116,116,116,116,116,116,114,114,114,114,115,115,115,115,116,116,116,116,116,116,116,116,114,114,114,114,115,115,115,115,116,116,116,116,116,116,116,116,114,114,114,114,115,115,115,115,116,116,116,116,116,116,116,116,114,114,114,114,115,115,115,115,116,116,116,116,116,116,116,116,114,114,114,114,115,115,115,115,116,116,116,116,116,116,116,116,114,114,114,114,115,115,115,115,116,116,116,116,116,116,116,116,1
116,116,116,116,116,116,116,116,115,115,115,115,115,115,115,115,116,116,116,116,116,116,116,116,115,115,115,115,115,115,115,115,116,116,116,116,116,116,116,116,115,115,115,115,115,115,115,115,116,116,116,116,116,116,116,116,115,115,115,115,115,115,115,115,116,116,116,116,116,116,116,116,115,115,115,115,115,115,115,115,116,116,116,116,116,116,116,116,115,115,115,115,115,115,115,115,116,116,116,116,116,116,116,116,115,115,115,115,115,115,115,115,116,116,116,116,116,116,116,116,115,115,115,115,115,115,115,115,116,116,116,116,116,116,116,116,115,114,114,115,115,115,115,115,116,116,116,116,116,116,116,116,115,115,114,115,115,116,115,115,116,116,116,116,116,116,116,116,115,115,115,115,116,116,116,116,116,116,116,116,116,116,116,116,115,115,115,115,116,116,116,116,116,116,116,116,116,116,116,116,116,115,115,115,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115,1
116,116,116,116,117,117,116,116,116,116,116,116,116,116,116,116,116,116,116,116,117,117,116,116,116,116,116,116,116,116,116,116,116,116,115,116,116,117,116,116,116,116,116,116,116,116,116,116,116,116,115,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,117,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,117,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1
117,117,117,117,116,116,116,116,117,117,117,117,117,116,116,116,117,117,117,117,116,116,116,116,117,117,117,116,116,116,116,116,117,117,116,116,116,116,116,116,117,117,117,117,117,116,116,116,117,117,116,116,116,116,116,116,117,117,117,117,117,117,117,117,117,117,116,116,116,116,116,116,115,115,115,115,116,116,117,117,117,117,116,116,116,116,116,116,115,115,115,115,116,116,117,118,116,116,116,116,116,116,116,116,116,116,116,116,116,117,118,119,116,116,116,116,116,116,116,116,116,116,116,116,115,116,117,118,116,116,116,116,116,116,117,117,116,116,117,117,117,118,118,118,116,116,116,116,116,116,117,117,116,116,117,117,117,117,118,118,116,116,116,116,116,116,117,117,118,117,117,117,117,118,118,118,116,116,116,116,116,116,117,117,118,118,117,117,117,118,118,119,116,116,116,116,116,116,117,117,118,118,117,117,117,118,119,120,116,116,116,116,116,116,117,117,118,118,117,117,118,118,119,119,116,116,116,116,117,117,118,118,118,118,118,118,118,118,119,119,116,116,116,116,117,117,118,118,117,117,118,118,118,119,119,119,1
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115,115,117,117,117,117,116,116,116,117,116,116,116,116,116,116,115,115,117,117,117,117,116,116,117,117,116,116,116,116,116,115,115,115,117,117,118,117,116,116,117,117,116,116,116,116,116,115,115,115,117,117,118,117,116,116,116,117,117,117,116,116,116,115,115,115,117,117,117,117,116,115,116,117,117,117,117,116,116,115,115,115,116,117,117,117,116,116,116,117,117,117,116,117,117,117,116,116,117,117,117,117,116,116,116,117,117,117,116,117,117,117,116,116,117,117,117,117,117,116,117,117,117,116,116,116,117,117,116,116,118,117,117,117,117,117,117,116,116,116,116,116,117,117,116,116,117,117,117,117,116,116,116,116,116,116,116,116,117,117,116,116,117,117,117,117,116,116,116,116,116,116,116,116,117,117,116,116,117,118,118,117,116,116,116,117,117,117,116,117,117,117,117,116,117,118,118,117,116,116,116,117,117,117,117,117,118,118,117,117,1
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,109,109,109,109,109,109,109,109,107,107,108,109,109,109,109,109,109,109,109,109,109,109,109,109,108,108,109,110,110,109,109,109,109,109,109,109,109,109,109,109,107,108,109,109,109,108,108,109,109,109,109,109,109,109,109,109,107,107,108,108,108,107,107,108,109,109,109,109,109,109,109,109,108,108,109,109,108,108,108,108,109,109,109,109,109,109,109,109,108,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,108,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,108,109,109,109,109,109,109,109,1
106,108,110,110,109,108,109,110,109,109,108,108,108,108,108,108,108,108,109,108,109,109,109,109,109,109,108,108,108,108,108,108,110,109,108,108,108,109,109,109,109,109,108,108,108,108,108,108,110,109,108,108,108,109,109,109,109,109,108,108,108,108,108,108,109,109,109,109,109,109,110,111,109,109,108,108,108,108,108,108,108,109,110,109,109,109,110,112,109,109,108,108,108,108,108,108,108,109,109,109,109,109,110,111,108,108,108,108,108,108,108,108,109,109,109,109,109,109,110,111,108,108,108,108,108,108,108,108,109,109,109,109,110,111,109,109,109,109,109,109,109,109,109,109,109,109,109,109,110,110,109,109,108,108,109,109,109,109,110,110,109,108,108,108,108,109,109,109,108,108,108,109,109,110,110,110,108,108,108,108,109,109,109,109,108,108,109,109,109,109,110,110,108,108,109,109,110,109,109,109,110,110,109,109,109,109,108,108,108,109,109,110,110,109,109,109,110,110,110,109,109,108,108,108,108,109,109,109,109,109,109,109,110,110,109,109,109,109,108,108,108,108,109,109,108,108,109,109,109,109,109,109,109,109,109,109,1
110,110,110,110,110,110,110,110,113,113,113,113,114,114,112,111,110,110,110,110,110,110,110,110,113,114,114,114,114,114,113,111,110,110,110,110,110,110,110,110,113,114,114,114,114,114,114,112,110,110,110,110,110,110,110,110,113,113,114,114,114,114,114,113,110,110,110,110,110,110,110,110,112,113,114,113,114,114,114,114,110,110,110,110,110,110,110,110,111,112,113,113,113,114,114,114,110,110,110,110,110,110,110,110,111,112,113,113,113,114,114,114,110,110,110,110,110,110,110,110,110,112,113,113,113,114,115,115,109,109,109,109,110,112,112,112,113,115,115,113,113,114,114,113,109,109,109,109,110,112,112,112,113,115,115,114,113,114,115,113,109,109,109,109,110,112,112,112,113,114,115,113,113,114,114,113,109,109,109,109,110,112,112,112,113,114,114,113,113,113,113,113,109,109,109,109,110,112,112,112,113,114,114,114,113,113,113,113,109,109,109,109,110,112,112,112,114,114,115,114,114,114,114,114,109,109,109,109,110,112,112,112,114,114,114,115,114,113,114,114,109,109,109,109,110,112,112,112,114,113,114,114,114,113,113,114,1
115,115,114,113,114,116,116,114,114,114,114,115,115,115,115,115,115,115,114,113,114,116,116,114,114,114,114,115,115,115,115,115,114,115,114,113,114,116,115,114,114,114,115,115,115,115,115,115,114,114,114,113,114,115,115,114,114,114,115,115,115,115,115,115,114,114,114,114,114,114,114,114,114,114,115,115,115,115,115,115,114,114,114,114,114,114,114,114,114,115,115,115,115,115,115,115,114,114,114,114,114,114,114,114,114,115,115,115,115,115,115,115,114,114,114,115,114,114,114,114,115,115,115,115,115,115,115,115,113,114,114,114,114,114,115,115,115,115,115,116,117,116,116,116,114,114,114,114,114,114,114,115,115,115,115,116,117,116,116,116,114,114,114,113,113,113,114,115,116,115,115,116,117,116,116,116,114,114,113,113,113,114,114,115,115,115,115,116,116,116,116,116,114,113,113,113,113,114,115,116,115,115,115,116,116,115,115,116,113,113,113,113,114,115,116,116,115,115,115,116,115,115,115,116,113,113,113,114,115,115,115,115,115,115,115,116,115,115,115,116,113,113,113,114,115,115,115,114,115,115,115,116,115,115,115,116,1
115,115,115,116,116,116,115,115,116,116,116,116,116,116,116,116,115,115,116,116,116,116,115,115,116,116,116,116,116,116,116,116,115,116,116,116,116,116,116,115,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115,115,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115,115,115,116,116,116,116,116,116,116,116,116,116,116,116,116,115,116,116,116,117,117,117,117,116,116,116,116,116,116,116,116,115,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,117,117,117,117,117,117,117,117,116,116,116,116,116,116,116,116,117,117,117,117,117,117,117,117,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115,115,115,116,116,116,116,116,116,116,116,116,116,116,1
116,116,116,116,116,116,116,116,118,117,116,116,116,116,115,114,116,116,116,116,116,116,116,116,117,116,116,116,116,116,116,115,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115,116,116,116,116,116,116,117,116,116,116,116,116,116,116,116,114,115,116,116,116,116,117,118,116,117,118,117,117,116,117,118,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,118,117,116,117,117,118,117,116,117,117,117,117,117,117,117,117,118,117,116,117,117,118,117,116,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,116,117,118,117,117,116,117,118,117,117,117,117,117,117,117,117,1
116,116,116,116,116,116,116,116,117,117,117,117,117,117,117,117,116,116,116,116,116,116,116,116,117,117,117,117,117,117,117,117,116,116,116,116,116,116,116,116,117,117,117,117,117,117,117,117,116,116,116,116,116,116,116,116,117,117,117,117,117,117,117,117,116,116,116,116,116,116,116,116,117,117,117,117,117,117,117,117,116,116,116,116,116,116,116,116,117,117,117,117,117,117,117,117,116,116,116,116,116,116,118,118,117,117,117,117,117,117,117,117,116,116,116,116,116,116,118,118,117,117,117,117,117,117,117,117,116,117,117,118,118,117,117,116,117,117,117,117,117,117,117,117,116,117,117,118,118,117,117,116,117,117,117,117,117,117,117,117,116,117,117,118,118,117,117,116,117,117,117,117,117,117,117,117,116,117,117,118,118,117,117,116,117,117,117,117,117,117,117,117,116,117,117,118,118,117,117,116,117,117,117,117,117,117,117,117,116,117,117,118,118,117,117,116,117,117,117,117,117,117,117,117,116,117,117,118,118,117,117,116,117,117,117,117,117,117,117,117,116,117,117,118,118,117,117,116,117,117,117,117,117,117,117,117,1
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,118,118,117,117,117,117,117,117,117,117,117,117,117,117,117,117,118,118,118,117,117,117,117,117,117,117,117,117,117,117,117,117,118,118,118,117,117,117,117,117,117,117,117,117,117,117,117,117,118,118,118,117,117,117,117,117,117,117,117,117,117,117,117,117,118,118,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,118,118,119,119,118,118,117,117,117,117,117,117,117,117,117,117,117,118,119,119,118,117,117,117,117,117,117,117,117,117,117,116,117,119,119,119,119,117,116,117,117,117,117,117,117,117,117,117,118,119,119,119,119,118,117,117,117,117,117,117,117,117,117,119,119,119,119,119,119,119,119,117,117,117,117,117,117,117,117,119,119,119,119,119,119,119,119,117,117,117,117,117,117,117,117,119,119,119,119,119,119,119,119,117,117,117,117,117,117,117,117,119,119,119,119,119,119,119,119,1
